297	89	4	875239125
104	756	2	888465739
303	397	1	879543831
85	642	4	882995615
85	433	3	879828720
194	77	3	879527421
65	125	4	879217509
130	105	4	876251160
286	73	5	877532965
94	860	2	891723706
53	281	4	879443288
24	191	5	875323003
75	240	1	884050661
144	125	4	888104191
185	216	4	883526268
284	269	4	885328991
291	418	4	875086920
78	255	4	879633745
193	1078	4	889126943
175	127	5	877107640
49	995	3	888065577
62	59	4	879373821
42	98	4	881106711
293	708	3	888907527
217	27	1	889070011
128	182	4	879967225
59	235	1	888203658
198	658	3	884208173
181	14	1	878962392
164	281	4	889401906
7	451	5	891353892
6	23	4	883601365
22	241	3	878888025
13	147	3	882397502
125	318	5	879454309
268	386	2	875743978
178	199	4	882826306
188	237	3	875073648
262	64	5	879793022
130	307	4	877984546
43	40	3	883956468
122	510	4	879270327
56	869	3	892683895
303	779	1	879543418
194	191	4	879521856
254	230	4	886472400
248	257	3	884535840
312	133	5	891699296
233	208	4	880610814
83	929	3	880307140
296	429	5	884197330
10	285	5	877889186
66	1	3	883601324
64	433	2	889740286
24	763	5	875322875
101	596	3	877136564
164	930	4	889402340
305	79	3	886324276
58	709	5	884304812
131	221	3	883681561
1	253	5	874965970
128	739	4	879969349
311	559	2	884366187
11	740	4	891903067
7	674	2	891352659
252	277	4	891456797
239	81	3	889179808
59	54	4	888205921
13	807	1	886304229
303	426	3	879542535
313	22	3	891014870
215	164	3	891436633
35	243	2	875459046
90	690	4	891383319
308	95	4	887737130
243	208	4	879989134
104	1010	1	888465554
290	132	3	880473993
184	86	5	889908694
222	148	2	881061164
95	1	5	879197329
72	427	5	880037702
145	22	5	875273021
151	485	5	879525002
282	288	4	879949367
28	79	4	881961003
265	471	4	875320302
161	98	4	891171357
43	204	4	883956122
197	300	4	891409422
271	705	4	885849052
85	83	4	886282959
158	770	5	880134477
90	245	3	891382612
110	578	3	886988536
316	98	5	880853743
279	1048	1	886015533
279	1151	2	875744584
135	39	3	879857931
269	13	4	891446662
145	448	5	877343121
118	475	5	875384793
306	14	5	876503995
92	709	2	875654590
268	364	3	875743979
240	313	5	885775604
291	70	4	874868146
24	367	2	875323241
269	674	2	891451754
188	218	5	875074667
144	508	4	888104150
5	102	3	875721196
276	773	3	874792794
275	69	3	880314089
137	687	4	881432756
312	921	5	891699295
311	419	3	884364931
7	81	5	891352626
13	354	2	888779458
244	148	2	880605071
91	28	4	891439243
196	251	3	881251274
49	547	5	888066187
135	1208	3	879858003
50	823	3	877052784
250	338	4	883263374
271	714	3	885848863
235	480	4	889655044
224	873	2	888082187
215	197	4	891435357
254	188	3	886473672
138	496	4	879024043
62	114	4	879373568
249	708	4	879572403
311	849	3	884365781
201	206	2	884112029
249	723	4	879641093
293	605	3	888907702
222	1284	4	878184422
315	185	4	879821267
178	678	3	882823530
190	302	5	891033606
130	206	3	875801695
160	117	4	876767822
158	72	3	880135118
223	411	1	891550005
21	103	1	874951245
189	1005	4	893265971
308	863	3	887736881
127	294	4	884363803
238	252	3	883576644
201	1010	3	884140579
178	282	3	882823978
180	737	3	877128327
151	387	5	879542353
95	1206	4	888956137
181	1342	1	878962168
262	179	4	879962570
201	1245	4	884141015
207	4	4	876198457
270	83	4	876954995
185	269	5	883524428
7	580	3	892132171
59	710	3	888205463
109	101	1	880578186
94	9	5	885872684
234	20	4	891227979
170	299	3	886190476
275	501	3	875154718
194	792	4	879524504
316	306	4	880853072
187	215	3	879465805
7	106	4	891353892
181	221	1	878962465
291	578	4	874835242
158	1011	4	880132579
275	520	4	880314218
275	173	3	875154795
295	704	5	879519266
269	285	5	891446165
145	591	4	879161848
160	187	5	876770168
297	1016	3	874955131
244	167	3	880607853
43	151	4	875975613
197	515	5	891409935
194	82	2	879524216
145	393	5	875273174
323	298	4	878739275
125	239	5	892838375
63	50	4	875747292
313	148	2	891031979
6	143	2	883601053
69	300	3	882027204
5	231	2	875635947
262	786	3	879795319
142	181	5	888640317
121	509	5	891388145
175	96	3	877108051
83	139	3	880308959
97	482	5	884238693
188	769	2	875074720
221	69	4	875245641
181	1001	1	878963038
151	969	5	879542510
26	455	3	891371506
11	660	3	891904573
269	729	2	891448569
284	305	4	885328906
305	529	5	886324097
269	616	4	891450453
279	789	4	875306580
94	625	4	891723086
10	505	4	877886846
15	932	1	879456465
310	536	4	879436137
314	692	5	877888445
303	323	1	879466214
92	1142	4	886442422
67	147	3	875379357
131	750	5	883681723
53	174	5	879442561
236	286	5	890115777
310	845	5	879436534
25	615	5	885852611
234	618	3	892078343
165	325	4	879525672
95	416	4	888954961
151	210	4	879524419
207	531	4	877878342
115	92	4	881172049
287	249	5	875334430
201	117	2	884112487
198	179	4	884209264
173	323	5	877556926
208	88	5	883108324
308	435	4	887737484
130	366	5	876251972
151	490	5	879528418
198	214	4	884208273
97	115	5	884239525
99	204	4	885679952
224	149	1	888103999
85	647	4	879453844
207	827	3	876018501
21	184	4	874951797
235	647	4	889655045
96	153	4	884403624
318	50	2	884495696
14	474	4	890881557
298	842	4	884127249
7	420	5	891353219
145	13	5	875270507
7	188	5	891352778
201	332	2	884110887
99	895	3	885678304
316	588	1	880853992
49	741	4	888068079
277	1197	4	879543768
201	943	3	884114275
315	651	3	879799457
48	259	4	879434270
147	258	4	885594040
311	366	5	884366010
313	71	4	891030144
94	186	4	891722278
320	202	4	884750946
288	127	5	886374451
201	326	2	884111095
95	174	5	879196231
239	204	3	889180888
271	11	4	885848408
268	42	4	875310384
207	410	3	877838946
307	173	5	879283786
10	657	4	877892110
155	988	2	879371261
184	729	3	889909840
311	403	4	884365889
293	293	4	888904795
195	186	3	888737240
95	143	4	880571951
207	98	4	875509887
123	847	4	879873193
311	181	4	884364724
99	508	4	885678840
144	31	3	888105823
298	477	4	884126202
138	151	4	879023389
94	1119	4	891723261
201	370	1	884114506
65	56	3	879217816
90	958	4	891383561
59	663	4	888204928
109	154	2	880578121
276	1218	4	874792040
22	511	4	878887983
186	588	4	879024535
1	92	3	876892425
90	31	4	891384673
42	143	4	881108229
296	286	5	884196209
305	238	3	886323617
20	176	2	879669152
144	961	3	888106106
158	568	4	880134532
152	147	3	880149045
194	576	2	879528568
327	461	3	887746665
90	618	5	891385335
246	121	4	884922627
303	330	3	879552065
116	248	3	876452492
270	306	5	876953744
42	746	3	881108279
17	508	3	885272779
270	327	5	876953900
271	121	2	885848132
313	31	4	891015486
157	1132	3	886891132
261	117	4	890455974
294	288	5	877818729
26	257	3	891371596
279	88	1	882146554
121	86	5	891388286
119	716	5	874782190
67	1	3	875379445
279	1493	1	888465068
22	173	5	878886368
215	194	4	891436150
303	867	3	879484373
4	260	4	892004275
91	172	4	891439208
150	13	4	878746889
311	518	3	884365451
194	196	3	879524007
22	687	1	878887476
195	14	4	890985390
109	159	4	880578121
49	473	3	888067164
109	195	5	880578038
143	331	5	888407622
268	205	5	875309859
37	685	3	880915528
320	68	5	884749327
145	368	3	888398492
322	32	5	887314417
280	145	3	891702198
87	135	5	879875649
286	83	5	877531975
254	380	4	886474456
222	1053	3	881060735
330	235	5	876544690
222	715	2	878183924
32	249	4	883717645
332	770	3	888098170
69	258	4	882027204
11	714	4	891904214
10	655	5	877891904
18	607	3	880131752
42	48	5	881107821
305	56	1	886323068
144	1147	4	888105587
65	676	5	879217689
188	159	3	875074589
197	288	3	891409387
190	147	4	891033863
75	147	3	884050134
288	1039	2	886373565
59	121	4	888203313
261	322	4	890454974
85	53	3	882995643
29	748	2	882821558
136	276	5	882693489
151	529	5	879542610
49	102	2	888067164
177	89	5	880131088
248	282	2	884535582
214	79	4	891544306
202	172	3	879726778
190	751	4	891033606
6	500	4	883601277
128	283	5	879966729
159	249	4	884027269
64	77	3	889737420
244	100	4	880604252
13	840	3	886261387
90	354	3	891382240
45	472	3	881014417
22	399	4	878887157
239	317	5	889179291
261	339	5	890454351
125	1036	2	892839191
22	186	5	878886368
290	274	4	880731874
98	517	5	880498990
237	211	4	879376515
22	96	5	878887680
297	574	1	875239092
234	229	4	892334189
207	131	3	878104377
279	1113	3	888806035
151	191	3	879524326
150	325	1	878747322
232	638	5	888549988
145	182	5	885622510
314	791	4	877889398
290	1028	3	880732365
190	340	1	891033153
42	210	5	881108633
252	742	4	891455743
76	276	5	875027601
249	176	4	879641109
181	457	1	878961474
326	468	3	879875572
267	654	5	878971902
222	939	3	878182211
43	498	5	875981275
90	11	4	891384113
60	474	5	883326028
300	243	4	875650068
59	10	4	888203234
10	48	4	877889058
334	282	4	891544925
292	100	5	881103999
14	56	5	879119579
308	579	3	887740700
44	202	4	878347315
334	603	5	891628849
231	127	3	879965565
201	844	2	884112537
148	177	2	877020715
298	261	4	884126805
289	410	2	876790361
1	27	2	876892946
200	191	5	884128554
128	276	4	879967550
90	659	4	891384357
303	1007	5	879544576
272	8	4	879455015
227	126	4	879035158
90	971	4	891385250
276	1135	4	874791527
59	381	5	888205659
144	727	3	888105765
326	496	5	879874825
82	147	3	876311473
320	456	3	884748904
326	54	3	879876300
297	652	3	875239346
293	195	3	888906119
201	4	4	884111830
324	748	5	880575108
286	1265	5	884069544
207	269	4	877845577
132	922	5	891278996
270	387	5	876955689
332	228	5	888359980
327	230	4	887820448
217	1222	1	889070050
109	1011	3	880571872
235	898	3	889654553
276	801	3	877935306
295	405	5	879518319
115	11	4	881171348
324	1033	4	880575589
184	521	4	889908873
169	301	4	891268622
178	427	5	882826162
184	132	5	889913687
211	181	1	879461498
11	561	2	891905936
305	403	2	886324792
298	151	3	884183952
1	82	5	878542589
142	189	4	888640317
18	214	4	880132078
234	966	4	892334189
159	323	4	880485443
270	70	5	876955066
326	675	4	879875457
254	141	3	886472836
73	127	5	888625200
190	742	3	891033841
255	984	1	883215902
224	301	3	888082013
297	223	5	875238638
130	930	3	876251072
250	174	3	878092104
151	405	3	879543055
201	1424	3	884113114
256	235	3	882153668
188	357	4	875073647
208	662	4	883108842
43	382	5	883955702
5	222	4	875635174
49	173	3	888067691
236	289	4	890117820
303	203	5	879467669
279	368	1	886016352
95	211	3	879197652
198	51	3	884208455
276	56	5	874791623
314	924	5	877886921
305	610	3	886324128
194	162	3	879549899
299	176	4	880699166
204	748	1	892392030
116	880	3	876680723
57	1059	3	883697432
154	286	4	879138235
265	472	3	875320542
217	810	3	889070050
234	471	3	892335074
279	1484	3	875307587
21	295	3	874951349
294	10	3	877819490
316	213	5	880853516
99	741	3	885678886
43	235	3	875975520
82	64	5	878770169
251	55	3	886271856
42	70	3	881109148
342	792	3	875318882
308	609	4	887739757
119	628	4	874775185
102	195	4	888801360
30	289	2	876847817
104	1241	1	888465379
244	157	4	880604119
270	1119	5	876955729
308	452	2	887741329
90	357	5	891385132
286	248	5	875806800
298	98	4	884127720
270	281	5	876956137
334	100	5	891544707
59	488	3	888205956
313	230	3	891015049
237	499	2	879376487
303	273	3	879468274
308	607	3	887737084
306	1009	4	876503995
52	405	4	882922610
262	1278	4	879961819
216	274	3	880233061
170	328	3	884103860
223	1	4	891549324
18	630	3	880132188
224	632	2	888103872
128	77	3	879968447
276	250	4	874786784
302	328	3	879436844
221	684	4	875247454
327	133	4	887745662
291	1017	4	874833911
58	42	4	884304936
144	328	3	888103407
293	514	4	888906378
305	76	1	886323506
158	8	5	880134948
234	628	2	892826612
151	755	3	879543366
221	17	4	875245406
160	126	3	876769148
13	856	5	886303171
340	172	4	884990620
239	135	5	889178762
297	480	4	875238923
244	428	4	880606155
70	71	3	884066399
194	132	3	879520991
40	754	4	889041790
110	540	3	886988793
268	404	4	875309430
297	194	3	875239453
18	964	3	880132252
286	142	4	877534793
93	845	4	888705321
13	319	4	882139327
249	240	4	879640343
63	301	5	875747010
293	251	4	888904734
206	333	4	888179565
50	1084	5	877052501
145	1217	2	875272349
305	733	3	886324661
269	474	4	891448823
40	258	3	889041981
236	699	4	890116095
246	849	1	884923687
298	465	4	884182806
91	264	4	891438583
70	152	4	884149877
254	257	3	886471389
141	744	5	884584981
145	750	4	885555884
100	302	4	891374528
269	771	1	891451754
179	345	1	892151565
161	14	4	891171413
73	202	2	888626577
72	176	2	880037203
284	259	2	885329593
13	90	3	882141872
188	792	2	875075062
151	241	3	879542645
26	9	4	891386369
270	707	5	876954927
303	235	4	879484563
189	129	3	893264378
174	458	4	886433862
44	155	3	878348947
324	597	4	880575493
246	109	5	884921794
130	90	4	875801920
201	676	2	884140927
294	1067	4	877819421
207	1283	4	884386260
102	399	2	888802722
135	227	3	879857843
116	195	4	876453626
116	887	3	881246591
144	461	4	888106044
262	1220	4	879794296
77	498	5	884734016
222	293	3	877563353
301	9	3	882074291
169	879	5	891268653
263	678	2	891297766
275	202	3	875155167
276	748	3	883822507
194	52	4	879525876
294	24	4	877819761
332	673	5	888360307
9	487	5	886960056
299	32	3	877881169
344	278	3	884900454
90	179	5	891385389
120	25	5	889490370
160	124	4	876767360
160	1019	5	876857977
102	986	1	888802319
269	761	2	891451374
311	671	3	884365954
152	866	5	880149224
122	1268	2	879270711
98	321	3	880498519
57	1093	3	883697352
178	651	4	882826915
21	106	2	874951447
180	716	1	877128119
303	1267	3	879484327
290	202	4	880474590
267	214	4	878972342
299	71	3	878192238
184	1012	3	889907448
206	288	5	888179565
85	203	5	879455402
77	431	5	884733695
11	97	4	891904300
18	462	3	880130065
12	471	5	879959670
280	11	5	891700570
62	856	4	879374866
187	427	5	879465597
99	203	4	885680723
122	708	5	879270605
283	70	4	879298206
304	681	2	884967167
182	237	3	885613067
286	419	5	889651990
102	186	4	888803487
59	14	5	888203234
193	328	3	889122993
14	455	4	880929745
156	205	3	888185735
94	393	3	891721684
116	259	4	876452186
1	206	4	876893205
291	1109	4	874834768
301	771	2	882079256
18	699	5	880130802
322	479	5	887313892
267	484	5	878971542
186	333	3	891718820
56	1	4	892683248
277	9	4	879543336
323	7	2	878739355
273	328	3	891293048
223	249	2	891549876
145	286	3	875269755
267	693	4	878972266
303	181	5	879468082
347	501	4	881654410
22	117	4	878887869
251	258	3	886271496
72	566	4	880037277
94	153	5	891725333
62	153	4	879374686
6	515	4	883599273
53	100	5	879442537
7	485	5	891351851
295	1503	2	879517082
230	154	4	880485159
3	332	1	889237224
268	228	4	875309945
21	219	5	874951797
280	571	3	891702338
280	230	3	891702153
43	724	4	875981390
85	241	3	882995340
13	208	5	882140624
141	472	5	884585274
4	356	3	892003459
209	351	2	883589546
141	535	5	884585195
250	378	4	878092059
334	1008	4	891545126
59	871	2	888203865
299	101	2	889501721
178	275	5	882823857
215	64	4	891435804
27	596	2	891542987
89	127	5	879441335
311	469	5	884366227
286	96	4	877532385
314	328	4	877885887
344	1283	2	889814587
343	371	2	876405893
52	257	3	882922806
12	97	5	879960826
198	188	5	884208200
178	546	3	888514680
13	910	2	890704721
303	325	1	879466249
184	855	4	889909474
286	704	2	877531941
200	218	5	884129410
273	345	3	891293108
234	1463	5	892333573
195	298	4	888737703
343	712	4	876406391
45	121	4	881013563
16	230	5	877720813
119	526	2	886177762
72	68	3	880037242
268	141	3	875744832
313	114	4	891013554
94	644	5	886008390
151	464	4	879524089
197	385	2	891409893
104	544	3	888465413
234	850	2	892336047
130	228	4	875216420
303	410	4	879484846
303	233	4	879484981
59	569	4	888206161
216	231	2	880245109
90	313	5	891382163
94	1074	2	891723427
145	553	3	875272786
59	100	5	888202899
92	48	4	875653307
2	312	3	888550631
193	234	3	889126551
184	531	4	889910653
201	271	4	884110967
7	269	3	891349991
178	1012	4	884837364
308	233	3	887738346
354	242	5	891180399
299	645	4	877881276
234	501	4	892334543
135	176	4	879857765
244	1178	3	880608134
343	187	4	876406006
21	217	3	874951727
292	405	3	881104820
58	1106	4	892068866
82	11	4	878769992
133	315	4	890588524
11	204	3	891904920
223	248	1	891549683
89	117	5	879441357
28	174	5	881956334
246	100	4	884921033
189	652	5	893265428
239	479	5	889178762
277	129	4	879543653
279	530	3	890780576
191	307	3	891560935
339	82	4	891035850
11	435	4	891904968
59	928	4	888203449
7	89	5	891351082
156	12	3	888185853
230	209	1	880485283
267	324	3	878970114
347	416	3	881654715
48	654	5	879434792
23	28	3	874786793
327	215	4	887820695
198	15	3	884205185
113	100	4	875935610
201	276	5	884111598
136	747	4	882848866
6	205	3	883600878
279	412	3	875297708
216	367	3	881428365
82	127	2	878769777
23	177	4	884550003
7	489	3	891353477
6	70	3	883601427
326	646	2	879875112
236	307	4	890117902
236	204	3	890118393
312	675	5	891698485
18	89	3	880130065
303	506	4	879467328
296	279	4	884196640
310	748	3	879435729
291	470	3	874834768
82	476	3	878768765
152	255	5	884035936
326	503	3	879876542
292	124	4	881104147
276	249	4	874786632
24	508	4	875323833
78	269	3	879633467
318	934	4	884495382
262	845	4	879962052
127	227	4	884364867
97	655	5	884238860
325	143	1	891479017
144	900	4	888103371
83	323	4	883868420
280	125	2	891701148
42	451	2	881108982
112	306	5	891299783
314	785	3	877890960
280	381	3	891700925
332	148	5	887938486
121	9	5	891390013
90	6	4	891384357
334	289	3	891544491
43	298	4	875975211
18	286	5	880129305
172	657	3	875538027
164	245	5	889401362
196	306	4	881251021
292	343	2	881103478
234	490	4	892079803
211	263	3	879461395
118	185	5	875384979
299	501	3	889501790
311	174	5	884364538
46	288	2	883611307
184	287	4	889908050
322	185	5	887313850
285	538	5	890595479
130	346	4	884623704
189	815	3	893264558
49	418	3	888067031
95	88	4	880571016
268	333	4	876513565
13	161	5	882397741
354	86	5	891218312
323	886	3	878738997
8	89	4	879362124
306	744	4	876504054
236	864	2	890117073
363	1168	2	891496587
188	233	3	875074266
11	751	2	891902092
293	657	4	888905582
106	923	4	881453355
361	273	3	879441215
323	22	5	878739743
95	505	3	888954513
350	174	5	882346720
233	286	3	876690514
343	474	5	876406677
312	587	3	891699399
59	65	4	888205265
303	849	3	879485589
164	148	5	889402203
233	644	5	880610635
269	435	3	891449011
258	310	5	885700778
328	451	4	885048159
189	216	5	893265478
128	785	2	879968243
192	127	4	881367456
135	77	4	879858003
94	39	3	891721317
293	202	3	888906490
135	566	3	879857930
268	267	3	875742077
106	8	4	881452405
230	633	4	880485283
279	240	4	889151559
125	204	5	879454139
280	790	4	891702013
181	866	1	878963037
162	117	4	877635869
184	52	4	889910034
141	825	4	884585247
177	318	4	880130618
52	657	5	882922833
13	759	2	882398542
111	1024	3	891679939
347	227	4	881654734
218	695	3	881288574
42	925	4	881106113
33	343	4	891964344
114	183	5	881260545
91	689	5	891438617
43	423	4	883955498
84	31	4	883453755
76	59	4	875027981
311	431	4	884365201
210	447	5	887737631
81	410	4	876533946
132	137	4	891278996
130	84	4	876252497
110	715	2	886989440
10	711	4	877888812
342	427	4	875319254
268	483	5	875309859
159	546	4	880557621
109	9	3	880564607
110	791	2	886989473
42	568	4	881107256
99	11	5	885680138
200	82	5	884129656
268	161	3	875744199
295	102	4	879518339
174	1254	1	886434421
214	56	5	892668130
347	168	5	881653798
294	603	5	889854323
245	112	4	888513575
7	618	4	891350900
339	636	4	891035248
65	318	5	879217689
198	23	4	884208491
145	760	2	888398123
312	498	5	891699568
213	1	2	878870719
322	179	5	887314416
24	477	5	875323594
44	168	5	878347504
90	42	4	891384885
117	1057	2	881010401
85	199	5	879829438
116	294	2	876453376
334	77	3	891549247
234	237	3	892336021
184	699	5	889909914
307	428	4	877118113
307	189	4	877121617
13	888	2	886261388
62	78	2	879376612
40	271	2	889041523
325	484	5	891478643
328	331	4	885045085
269	293	3	891446308
237	98	4	879376327
276	737	4	890979964
276	854	4	874791806
56	219	5	892679144
363	616	3	891498135
148	228	4	877016514
189	657	5	893265123
154	50	5	879138657
94	118	3	891723295
186	237	2	879023934
290	1336	3	880733010
86	889	5	879570973
293	228	3	888906315
303	451	5	879468581
222	401	2	878184422
144	298	3	888103988
125	999	4	892838288
303	1224	2	879485475
230	185	4	880485090
215	230	3	891436469
136	1142	4	882693569
77	176	4	884752757
334	716	3	891548758
268	558	3	875309304
347	609	4	881654064
328	403	3	885047281
348	1	4	886523078
322	89	3	887314185
178	866	4	882825357
100	691	4	891375260
327	293	3	887745574
283	42	5	879298333
268	265	3	875310603
60	633	4	883326995
181	1282	1	878962496
367	250	5	876689824
1	107	4	875241619
305	52	2	886323506
345	1017	2	884991303
130	596	4	874953825
314	765	3	877889480
314	147	4	877886584
303	96	5	879466830
373	724	5	877103935
236	51	5	890116709
338	604	4	879438326
194	218	4	879524892
45	476	3	881015729
268	82	3	875310784
278	347	4	891294932
38	225	5	892433062
32	122	2	883718250
234	965	3	892079538
378	554	3	880333540
13	861	3	882139774
94	50	5	891720996
303	153	5	879466421
226	7	4	883889479
344	451	4	884901403
92	527	3	875653549
59	102	2	888205956
90	813	4	891384997
161	127	3	891171698
276	231	3	874796373
378	63	3	880333719
204	292	5	892388857
188	148	4	875074667
130	685	3	874953895
210	186	4	887730532
92	196	4	875654222
293	55	4	888906096
269	1480	1	891451725
43	847	5	875975468
342	1071	4	875319497
288	157	4	886373619
45	276	5	881012184
318	401	3	884498292
13	869	3	882141727
213	204	5	878956130
346	237	4	874949086
291	1046	4	874834875
344	106	2	884900583
230	969	4	880484476
73	48	2	888625785
296	15	3	884196712
159	225	4	880557347
363	71	3	891495301
185	318	4	883524172
42	82	4	881107449
106	223	4	881450440
128	423	4	879967966
378	202	3	880046229
291	1213	3	874871655
276	1013	3	874787150
6	286	2	883268170
120	257	2	889490979
128	300	5	879966355
256	385	5	882164603
267	568	4	878972955
368	637	2	889783617
334	387	4	891548579
239	114	3	889178616
14	509	5	890881521
311	365	4	884365580
268	17	3	875743588
336	571	1	877756999
312	357	5	891698987
303	80	4	879484563
101	1034	2	877136686
295	99	4	879517741
291	56	5	874834701
304	288	3	884966696
344	313	3	884814359
207	188	3	875509262
378	1267	3	880055740
323	255	4	878739275
303	91	5	879483480
60	502	4	883327394
352	182	5	884290328
298	502	5	884183406
109	204	4	880577844
373	139	3	877111422
343	143	4	876406677
270	241	5	876955633
198	1014	2	884206330
284	344	4	885329593
215	183	5	891435655
13	351	1	886302385
223	1014	4	891549975
243	221	5	879989217
13	467	5	882140588
256	1040	3	882152604
117	288	3	880124254
363	1267	2	891496481
94	447	4	891721562
329	269	4	891655191
347	1088	1	881653224
256	982	3	882152630
305	602	3	886324058
232	81	5	888549515
157	3	3	886890734
201	324	5	884110811
244	240	3	880604858
313	417	2	891030334
308	144	3	887737956
280	117	5	891700366
293	761	2	888907981
234	423	4	892334079
48	988	2	879434387
7	281	3	891353710
279	92	4	890282182
249	684	4	879641285
276	276	4	874786605
199	678	1	883782636
326	612	2	879875083
269	387	3	891448283
279	490	3	890282225
336	117	3	877760603
174	118	2	886434186
234	727	3	892079475
222	819	2	877563353
121	235	1	891390579
332	7	4	887916547
254	15	3	886471307
267	1073	5	878974783
116	531	2	876453519
227	117	2	879035493
159	245	5	880485488
149	312	1	883512950
90	96	4	891384754
279	24	5	875295591
248	198	5	884534695
375	583	2	886622131
67	276	4	875379515
332	181	5	887916529
244	411	4	880604798
64	447	4	889739319
329	855	4	891656206
347	879	3	881652099
305	154	4	886322670
234	847	4	891227730
76	150	5	875028880
41	435	3	890687550
239	79	3	889179544
59	195	5	888204757
177	948	2	882141918
62	209	4	879373849
99	363	4	885679262
206	873	3	888179833
68	288	4	876973726
32	866	3	883718031
318	127	5	884470970
159	881	1	893256139
286	512	2	877533101
226	14	5	883889691
151	735	5	879528438
204	286	3	892389046
215	8	2	891436177
303	164	4	879466830
69	748	2	882027304
354	208	4	891217394
129	307	2	883244637
295	68	4	879518960
152	241	4	884035579
312	209	3	891699207
267	250	5	878970399
10	385	4	877886783
378	1478	3	880333098
92	88	3	875656349
188	205	3	875071710
92	181	4	876175052
54	257	4	880937311
330	38	4	876546948
271	170	5	885848827
90	197	5	891383319
377	354	4	891296044
373	290	5	877098784
1	44	5	878543541
145	1090	2	888398833
293	82	4	888906402
59	448	4	888205787
373	230	4	877107430
119	451	5	891286958
119	274	4	874775580
95	117	4	879193619
130	353	1	888211764
232	313	3	885939473
97	168	4	884238693
94	258	5	891724044
367	760	4	876690021
373	151	4	877100129
378	215	4	880055336
232	181	4	880062330
295	737	5	879518607
137	183	5	881433689
286	50	4	875806869
279	556	3	880666808
210	176	4	887735960
248	210	3	884534946
77	174	5	884733587
23	380	5	874787774
113	327	5	875076987
60	480	4	883326273
227	286	3	879035072
346	932	2	875264752
168	123	3	884287822
60	660	4	883327243
109	223	4	880572588
224	751	3	888081913
387	1166	3	886483939
6	484	5	883601011
262	22	4	879792452
64	38	3	889740415
81	274	3	876534313
95	204	5	879197562
339	478	5	891032466
106	86	3	881451355
56	746	4	892676885
303	582	4	879483462
360	134	5	880356025
90	611	5	891384789
59	692	3	888205463
253	282	4	891628094
343	951	1	876406144
181	1385	1	878962051
265	742	5	875320542
6	458	1	883599914
82	310	4	879788290
62	118	2	879373007
151	736	4	879542389
366	448	5	888857990
310	257	5	879436576
174	66	5	886513706
249	172	3	879572106
299	1039	4	878191779
177	47	3	880131187
328	218	4	885047281
270	13	4	876954192
208	381	3	883108873
18	186	4	880131699
326	566	4	879877073
291	28	4	875086920
22	176	5	878887765
184	231	3	889910195
13	683	1	886952521
