112	289	5	884992690
267	840	4	878970926
58	268	5	884304288
286	34	5	877534701
311	5	3	884365853
269	47	4	891448386
45	473	3	881014417
16	155	3	877719157
269	793	4	891449880
312	121	3	891698174
151	1006	1	879524974
262	179	4	879962570
279	1376	4	886016680
210	161	5	887736393
181	16	1	878962996
178	209	4	882826944
181	327	3	878961780
216	697	4	883981700
11	741	5	891902745
184	155	3	889912656
71	134	3	885016614
299	971	2	889502353
42	185	4	881107449
184	71	4	889911552
275	173	3	875154795
7	643	4	891350932
293	288	3	888904327
145	591	4	879161848
208	202	4	883108476
7	650	3	891350965
82	919	3	876311280
311	385	5	884365284
145	393	5	875273174
221	1059	4	875245077
125	152	1	879454892
226	147	3	883889479
286	258	4	877530390
295	73	4	879519009
13	488	3	890704999
7	196	5	891351432
83	139	3	880308959
268	470	3	875310745
254	624	2	886473254
56	235	1	892911348
234	705	5	892318002
305	923	5	886323237
269	729	2	891448569
303	1315	3	879544791
7	560	3	892132798
178	73	5	882827985
92	289	3	875641367
37	55	3	880915942
234	617	3	892078741
234	482	4	892334803
67	147	3	875379357
131	750	5	883681723
280	544	4	891701302
3	343	3	889237122
246	8	3	884921245
276	34	2	877934264
94	455	3	891721777
38	139	2	892432786
308	581	4	887740500
287	249	5	875334430
126	262	4	887854726
295	483	5	879517348
164	299	4	889401383
279	42	4	875308843
276	291	3	874791169
151	692	3	879524669
123	192	5	879873119
49	49	2	888068990
207	827	3	876018501
5	24	4	879198229
96	153	4	884403624
14	474	4	890881557
308	165	3	887736696
50	253	5	877052550
13	685	5	882397582
235	1149	4	889655595
187	116	5	879464978
268	721	3	875743587
59	287	5	888203175
13	877	2	882140792
83	413	1	891182379
276	85	3	874791871
44	230	2	883613335
78	412	4	879634223
222	323	3	877562839
176	294	2	886047220
34	690	4	888602513
69	175	3	882145586
209	408	4	883417517
167	392	1	892738307
307	258	5	879283786
95	636	1	879196566
293	293	4	888904795
73	588	2	888625754
148	495	4	877016735
291	77	4	874834799
5	423	4	875636793
28	380	4	881961394
130	815	3	874953866
94	1119	4	891723261
70	417	3	884066823
90	958	4	891383561
176	288	3	886046979
293	167	3	888907702
7	193	5	892135346
267	114	5	878971514
234	657	4	892079840
217	82	5	889069842
305	238	3	886323617
112	750	4	884992444
18	647	4	880129595
194	576	2	879528568
269	478	4	891448980
293	729	2	888907145
198	640	3	884208651
224	1208	1	888104554
188	191	3	875073128
181	1322	1	878962086
56	194	5	892676908
49	238	4	888068762
7	614	5	891352489
269	1020	4	891449571
26	257	3	891371596
198	180	3	884207298
180	79	3	877442037
67	1	3	875379445
261	259	4	890454843
1	134	4	875073067
261	294	4	890454217
328	200	4	885046420
271	8	4	885848770
194	196	3	879524007
268	250	4	875742530
18	199	3	880129769
58	1100	2	884304979
109	195	5	880578038
59	1117	4	888203313
307	21	4	876433101
1	186	4	875073128
63	237	3	875747342
81	476	2	876534124
254	380	4	886474456
96	91	5	884403250
328	568	3	885047896
222	69	5	878182338
10	463	4	877889186
291	324	1	874805453
10	655	5	877891904
226	180	4	883889322
38	1030	5	892434475
332	566	4	888360342
201	777	1	884112673
197	288	3	891409387
190	147	4	891033863
292	183	5	881103478
7	22	5	891351121
201	475	4	884112748
85	53	3	882995643
124	616	4	890287645
130	56	5	875216283
177	89	5	880131088
280	99	2	891700475
293	705	5	888906338
102	391	2	888802767
128	283	5	879966729
76	811	4	882606323
327	805	4	887819462
289	815	3	876789581
96	519	4	884402896
22	399	4	878887157
331	479	2	877196504
125	1036	2	892839191
21	742	3	874951617
307	175	4	877117651
44	603	4	878347420
327	300	2	887743541
320	99	4	884751440
286	425	2	877532013
81	471	3	876533586
5	267	4	875635064
109	930	3	880572351
292	132	4	881105340
29	689	2	882821705
246	423	3	884920900
13	178	4	882139829
3	331	4	889237455
56	63	3	892910268
91	423	5	891439090
18	196	3	880131297
90	11	4	891384113
126	878	5	887938392
207	1242	5	884386260
295	4	4	879518568
83	866	3	883867947
173	300	4	877556988
181	359	1	878961668
320	42	4	884751712
302	309	2	879436820
297	22	4	875238984
145	25	2	875270655
293	1132	3	888905416
226	270	4	883888639
5	445	3	875720744
293	157	5	888905779
10	218	4	877889261
198	427	4	884207009
173	322	4	877557028
82	413	1	884714593
1	260	1	875071713
48	603	4	879434607
71	285	3	877319414
228	886	1	889387173
315	230	4	879821300
253	747	3	891628501
57	588	4	883698454
280	86	4	891700475
314	833	4	877887155
125	434	4	879454100
217	1222	1	889070050
320	210	5	884749227
288	200	4	886373534
232	708	4	888550060
322	50	5	887314418
168	1197	5	884287927
291	53	5	874834827
308	291	3	887739472
178	358	1	888512993
100	750	4	891375016
234	638	4	892335989
128	83	5	879967691
18	214	4	880132078
293	849	2	888907891
270	70	5	876955066
339	132	5	891032953
238	815	2	883576398
116	187	5	886310197
295	966	5	879518060
314	743	1	877886443
18	602	3	880131407
28	12	4	881956853
85	692	3	879828490
279	363	5	890451473
312	98	4	891698300
148	501	4	877020297
49	173	3	888067691
288	182	4	886374497
64	231	3	889740880
279	1413	5	875314434
44	55	4	878347455
127	268	1	884363990
246	98	4	884921428
130	71	5	875801695
286	272	5	884069298
110	188	4	886988574
306	319	4	876503793
54	325	3	880930146
328	679	2	885049460
271	490	4	885848886
151	175	5	879524244
189	705	4	893265569
110	82	4	886988480
138	285	4	879023245
251	55	3	886271856
305	257	2	886322122
151	435	4	879524131
217	578	5	889070087
334	86	4	891548295
186	53	1	879023882
201	98	4	884111312
144	303	4	888103407
151	813	4	879524222
23	88	3	874787410
13	625	2	882398691
286	164	3	877533586
286	432	3	878141681
262	50	2	879962366
133	260	1	890588878
313	136	5	891014474
336	108	3	877757320
151	826	1	879543212
244	278	3	880605294
217	540	1	889070087
210	465	4	887737131
26	321	3	891347949
310	258	3	879435606
266	508	4	892258004
58	42	4	884304936
181	1347	1	878962052
307	229	5	879538921
85	842	3	882995704
95	33	3	880571704
221	17	4	875245406
316	483	4	880853810
340	172	4	884990620
5	241	1	875720948
92	85	3	875812364
280	231	3	891701974
327	811	4	887747363
252	9	5	891456797
317	326	3	891446438
18	964	3	880132252
286	142	4	877534793
72	204	4	880037853
110	300	3	886987380
148	98	3	877017714
158	42	3	880134913
200	431	5	884129006
275	969	2	880314412
305	947	4	886322838
313	740	2	891016540
293	461	2	888905519
250	294	1	878089033
42	404	5	881108760
141	744	5	884584981
136	56	4	882848783
329	98	4	891656300
222	250	2	877563801
200	286	4	884125953
308	447	4	887739056
276	563	3	874977334
56	568	4	892910797
57	282	5	883697223
297	31	3	881708087
327	216	3	887818991
301	410	4	882074460
303	31	3	879467361
324	597	4	880575493
130	90	4	875801920
117	176	5	881012028
59	724	5	888205265
195	477	2	885110922
89	936	5	879461219
116	887	3	881246591
2	290	3	888551441
109	4	2	880572756
48	210	3	879434886
210	722	4	891036021
95	378	4	888954699
327	849	2	887822530
299	26	4	878192601
158	525	5	880133288
91	682	2	891438184
293	210	3	888905665
90	179	5	891385389
11	429	5	891904335
345	1160	3	884994606
268	123	3	875742794
16	657	5	877723882
308	632	3	887738057
276	561	2	874792745
269	209	4	891448895
119	1263	3	886177338
21	106	2	874951447
72	603	4	880037417
290	202	4	880474590
100	340	3	891374707
184	1012	3	889907448
125	238	3	892838322
299	1074	3	889502786
11	97	4	891904300
16	22	5	877721071
180	213	5	877128388
322	508	4	887314073
99	203	4	885680723
283	70	4	879298206
130	748	4	874953526
242	934	5	879741196
256	195	5	882164406
254	501	3	886476281
1	49	3	878542478
94	385	2	891721975
81	93	3	876533657
344	215	3	884900818
299	137	4	877877535
94	783	2	891723495
334	1207	2	891550121
186	333	3	891718820
194	51	4	879549793
323	7	2	878739355
106	64	4	881449830
321	507	3	879441336
328	1126	3	885046580
102	121	3	888801673
290	404	3	880475341
104	342	3	888442437
194	511	4	879520991
6	515	4	883599273
213	715	5	878955915
295	843	4	879517994
91	99	2	891439386
290	818	3	880732656
301	123	4	882074726
323	79	4	878739829
86	286	3	879569555
97	28	5	884238778
85	241	3	882995340
141	472	5	884585274
344	97	3	884901156
18	191	4	880130193
250	378	4	878092059
227	9	3	879035431
178	275	5	882823857
18	513	4	880129769
144	713	4	888104322
11	521	2	891904174
223	69	5	891550889
348	370	4	886523621
135	54	3	879858003
6	156	3	883602212
194	582	1	879535549
72	45	5	880037853
222	313	4	883814858
300	322	4	875650018
8	457	1	879361825
230	125	5	880485090
14	13	4	880929778
321	483	5	879439658
279	397	4	890780547
214	408	4	891543952
92	825	4	875640487
347	1035	3	881654522
271	435	4	885848802
25	498	4	885852086
222	40	1	881060550
275	630	3	880315243
303	410	4	879484846
144	855	4	888105510
14	408	5	879119348
159	831	2	880557604
73	479	5	888625127
146	307	3	891457905
181	1384	1	878962052
339	270	2	891036753
240	288	5	885775536
311	378	5	884366363
345	174	4	884992367
58	340	4	884305708
62	1136	3	879375977
238	181	3	883576336
204	258	2	892388976
130	222	4	874953769
315	234	3	879821349
58	1106	4	892068866
60	751	2	883325421
178	284	4	888514680
7	432	4	891352831
207	313	4	885066537
119	486	4	874781547
119	546	4	874775914
279	408	5	875249210
32	246	4	883717521
303	1071	2	879485352
188	511	2	875072211
318	315	5	884470294
314	938	3	877886099
130	357	5	875216933
318	503	4	884497402
215	450	2	891436470
13	387	3	886304229
293	239	3	888907166
128	609	4	879967550
271	283	4	885847876
313	670	3	891029877
102	685	3	888801876
334	474	3	891546257
251	50	5	886272086
320	411	3	884749119
205	289	4	888284710
312	675	5	891698485
305	806	3	886322720
227	244	3	879035205
343	20	5	876408138
346	245	4	875266665
83	22	5	880307724
233	57	5	880190451
292	124	4	881104147
294	250	5	877819459
142	895	4	888640143
215	474	4	891435022
326	526	5	879874964
308	490	4	887738104
144	900	4	888103371
49	3	3	888068877
151	1065	3	879542413
42	451	2	881108982
327	949	4	887819316
363	391	2	891498811
294	299	3	877818982
307	527	5	878066938
149	269	5	883512557
172	657	3	875538027
323	744	5	878739436
179	305	4	892151270
201	447	5	884112581
363	405	4	891497015
100	689	3	891375212
232	22	3	888549988
272	772	2	879455220
79	813	5	891271792
285	538	5	890595479
189	815	3	893264558
236	185	5	890118307
95	88	4	880571016
357	284	4	878951691
233	98	5	877661724
6	151	3	883599558
13	303	4	881514876
177	150	4	880130807
60	498	5	883326566
293	657	4	888905582
305	943	2	886323464
256	783	4	882165328
95	505	3	888954513
154	806	4	879139040
330	596	5	876544690
64	173	5	889737454
1	151	4	875072865
194	202	3	879524216
102	271	2	888781860
1	51	4	878543275
12	132	5	879959465
148	1012	4	877400154
228	651	4	889388521
94	39	3	891721317
177	175	5	880130972
288	900	5	886372155
106	8	4	881452405
188	195	3	875073179
177	179	5	880131057
276	746	4	874791806
360	238	4	880355845
184	665	2	889910098
49	325	3	888065744
70	176	4	884066573
325	181	4	891478160
229	286	4	891633029
291	396	4	874867757
264	1225	3	886123530
276	229	3	874792483
244	762	3	880604616
268	114	5	875744966
232	462	4	888549879
276	63	3	874792168
92	628	4	875639823
125	475	1	879454244
365	1017	4	891304213
280	144	2	891700514
115	462	4	881171273
186	550	4	879023985
271	275	4	885847693
311	588	4	884365284
269	316	4	891446132
85	124	5	882813248
194	1409	2	879552662
334	693	3	891547083
347	168	5	881653798
294	603	5	889854323
12	71	4	879959635
145	229	3	885557699
198	23	4	884208491
89	26	3	879459909
184	255	3	889907468
177	197	4	880130758
137	261	5	882805603
99	963	3	885679998
170	333	4	886190330
303	79	5	879466891
234	237	3	892336021
69	689	3	882027284
307	189	4	877121617
299	1141	4	877880522
120	9	4	889489886
373	694	5	877098643
87	88	5	879876672
174	332	5	886432901
143	328	4	888407656
18	960	4	880131004
363	616	3	891498135
291	834	3	874834358
291	1083	3	874834876
371	175	1	877487266
326	134	3	879875797
328	1248	3	885047417
207	183	2	875509832
363	102	4	891498681
157	740	2	886889876
333	748	4	891044596
6	136	5	883600842
136	313	2	882693234
291	551	2	874867824
200	205	4	884128458
265	409	3	875320462
230	7	3	880484476
348	1	4	886523078
14	14	3	879119311
258	893	1	885701099
339	32	5	891032255
58	480	3	884305220
321	180	4	879440612
197	808	3	891409893
269	902	5	891446132
33	313	5	891963290
213	135	5	878956101
363	906	2	891493795
92	318	2	875653307
236	51	5	890116709
303	62	2	879484159
46	313	5	883611274
363	189	5	891495070
278	347	4	891294932
6	15	3	883599302
214	327	5	892668196
363	1007	5	891499355
354	882	4	891216157
285	168	4	890595900
297	175	4	875238883
294	471	4	877820189
90	813	4	891384997
64	420	3	889739678
347	465	3	881654825
57	237	4	883697182
188	148	4	875074667
373	598	3	877112076
254	162	3	886472643
151	428	5	879542510
304	275	4	884968264
303	257	4	879544558
22	999	4	878886902
69	48	5	882145428
205	258	3	888284313
295	154	5	879517801
144	194	5	888105287
276	234	5	880913767
339	693	5	891033200
251	183	5	886271733
209	304	2	883460468
350	228	4	882347598
270	286	5	876953744
92	295	2	886442386
183	225	1	891467546
6	286	2	883268170
88	321	1	891037708
314	215	4	877888722
108	121	3	879880190
204	315	4	892388857
181	827	2	878963276
10	509	4	877889005
268	17	3	875743588
336	571	1	877756999
181	766	1	878962675
90	166	4	891383423
5	90	3	875636297
304	288	3	884966696
112	302	4	886398509
30	678	2	885942002
21	292	3	874950889
374	591	4	880393095
110	732	3	886988018
279	1489	3	891208884
274	815	3	878945763
232	276	5	880062447
184	478	4	889908902
268	746	3	876513855
128	173	5	879966756
197	33	2	891409981
200	578	5	884130085
189	96	5	893265971
72	520	5	880036515
239	168	4	889179478
175	629	3	877107942
184	588	5	889909812
94	63	3	891723908
294	544	4	877819673
276	1073	3	874795613
62	179	4	879374969
6	513	4	883600913
339	139	3	891036199
234	423	4	892334079
118	816	3	875385335
99	56	5	885679833
144	209	2	888105116
234	54	2	892336257
326	612	2	879875083
269	387	3	891448283
69	151	5	882072998
92	273	4	875640214
195	421	4	892362736
186	71	5	879024535
293	2	3	888907101
194	509	3	879522085
116	531	2	876453519
25	269	4	885851953
373	25	4	877100016
279	24	5	875295591
276	879	3	877584219
381	50	5	892696252
276	432	5	874792839
43	393	4	883956417
279	732	3	879647301
339	42	4	891033452
41	746	3	890687019
271	582	3	885849113
38	404	5	892431586
3	318	4	889237482
315	211	4	879821037
271	224	4	885847876
270	553	1	876955689
22	435	5	878886682
318	127	5	884470970
276	1274	1	874977513
5	230	3	875636070
188	98	5	875071957
215	8	2	891436177
301	8	4	882076494
354	208	4	891217394
279	173	5	875296461
108	237	3	879879796
152	241	4	884035579
267	250	5	878970399
373	399	3	877105674
31	493	5	881548110
328	482	3	885046580
15	286	2	879455049
271	170	5	885848827
347	87	3	881653830
342	974	2	874984789
380	530	5	885478886
90	203	5	891384611
340	418	5	884990669
186	554	1	879023751
92	32	3	875653363
1	53	3	876893206
232	313	3	885939473
94	806	4	885873302
367	760	4	876690021
357	294	4	878951101
271	52	4	885849470
235	346	4	889654483
374	111	2	880393268
299	318	4	877880649
173	260	4	877557345
244	191	5	880605766
128	190	4	879967016
308	219	3	887738717
362	258	4	885019435
207	187	5	877878688
105	272	4	889214284
59	659	3	888204553
99	369	4	885679382
345	866	3	884991476
337	1133	4	875236281
25	151	4	885853335
70	211	3	884149646
239	497	4	889180578
151	489	5	879528623
151	231	1	879543366
387	56	5	886479649
181	368	1	878963440
145	924	2	875270508
259	180	5	877925033
265	742	5	875320542
336	208	2	877757930
270	218	5	876956206
378	793	3	880046437
13	615	4	881515348
276	840	3	874786897
330	485	5	876546839
48	266	3	879434387
56	383	2	892910544
75	137	4	884050102
94	1044	4	891722555
178	99	4	882827574
158	176	4	880134398
13	683	1	886952521
388	313	5	886438122
267	552	3	878973621
246	1101	5	884921380
49	143	3	888067726
190	269	4	891033606
29	1018	4	882821989
292	628	3	881105123
378	1180	3	880334269
195	1089	4	883295540
363	163	3	891495143
85	492	4	879454905
18	463	4	880131143
125	116	4	892838322
318	105	1	884495164
243	387	4	879988752
340	186	4	884991082
95	403	1	879196457
254	967	3	886472139
259	313	5	883370924
271	258	3	885847357
61	1127	4	891206274
387	520	4	886480446
144	762	3	888104940
323	151	4	878739568
12	753	5	879960679
2	308	3	888979945
178	195	4	882826944
13	802	2	882398254
204	482	4	892513906
383	319	2	891192377
290	755	4	880475218
271	510	4	885849140
326	210	3	879874964
15	244	2	879456447
267	177	5	878972756
201	325	5	884111064
380	1449	4	885478845
145	592	3	888398867
246	719	4	884924026
106	285	4	883876206
293	445	4	888906315
347	328	4	881652077
82	414	4	878769748
95	655	4	879198109
378	4	3	880045612
294	248	5	877819421
123	255	1	879873905
264	381	4	886123596
390	990	4	879693608
326	452	3	879877470
13	153	4	882139901
151	322	2	881771160
246	161	3	884921679
141	471	4	884585039
350	153	3	882347466
128	65	4	879968512
9	340	4	886958715
318	575	2	884497924
269	195	3	891449099
347	1283	1	881652730
130	282	5	875801750
7	481	5	891352341
293	479	4	888905923
88	301	4	891037618
293	464	3	888906927
181	1068	1	878962052
286	1182	2	877535288
189	225	4	893264703
151	411	4	879543228
311	946	4	884366270
299	17	1	889503374
307	183	3	877121921
311	1093	5	884963180
314	724	2	877888117
379	616	2	890464337
131	19	4	883681418
299	462	5	878192463
109	356	4	880578711
250	92	5	878091818
181	990	1	878961814
364	1048	5	875931585
187	747	4	879465882
102	663	3	892993190
96	1	5	884403574
230	739	5	880485611
276	436	4	874792711
198	318	4	884207560
373	278	5	877111423
95	385	4	879196408
286	1194	4	877533640
42	418	5	881108147
199	294	1	883782636
152	845	3	886535827
200	208	5	884128904
199	111	3	883783042
125	136	5	879454309
234	12	1	892333830
293	474	5	888905685
5	176	3	875635962
303	232	4	879467191
146	347	3	891457493
295	157	5	879966498
346	128	2	874950208
128	58	3	879968008
344	195	5	884900771
283	659	5	879298239
181	1361	1	878963122
116	1089	2	876453376
378	508	4	880044278
213	357	5	878955848
303	722	2	879485372
184	582	4	889909409
380	427	4	885478193
262	762	2	879790974
267	433	5	878972314
342	657	5	874984207
313	650	4	891013829
262	143	3	879793970
19	310	4	885412063
70	1035	3	884066399
293	91	2	888907499
276	404	4	874792870
393	402	3	889730187
363	228	3	891496481
221	272	5	885081264
385	474	5	881530739
378	1044	3	880332643
393	1206	3	889730494
130	833	4	876251037
177	1067	4	880131201
264	168	5	886122031
314	218	4	877889204
258	751	5	885700946
94	921	5	891725332
392	302	5	891037385
42	1040	3	881106270
320	188	4	884749360
90	367	4	891385250
43	63	3	883956353
216	4	5	880234469
315	285	5	879799486
342	655	4	875319383
308	70	4	887737244
279	652	4	890451408
60	673	4	883327711
70	48	4	884064574
43	432	3	875981421
301	151	2	882074776
87	1187	2	879875893
118	474	5	875384571
3	351	3	889237315
11	291	4	891902815
293	1057	2	888905229
307	101	3	888095824
293	504	4	888905736
181	832	1	878963038
268	370	2	875745579
119	544	2	886177206
271	425	2	885849275
128	118	5	879968896
313	154	2	891014753
354	1007	4	891216549
13	906	3	891749765
312	443	4	891698951
339	188	4	891033735
59	717	2	888203959
79	7	5	891272016
274	208	4	878946473
250	195	2	878091736
261	359	5	890454351
323	772	3	878739904
201	1153	2	884140709
73	180	4	888626577
339	632	4	891033794
315	603	5	879821267
117	109	4	880126336
144	193	4	888105287
186	988	4	891719775
393	681	3	887742798
87	25	4	879876811
172	1134	2	875536721
48	306	4	879434211
326	563	3	879877470
291	375	1	874868791
262	781	3	879793667
292	83	5	881104360
109	559	3	880579709
270	714	4	876954965
313	515	5	891013803
75	1001	1	884050531
228	87	1	889388662
276	203	4	877934910
352	173	1	884290361
198	692	2	884208377
357	326	5	878951101
378	1028	2	880044726
254	951	4	886474619
286	1230	1	877535157
87	566	5	879875775
18	169	5	880130252
387	566	3	886483194
301	161	3	882076558
308	177	5	887738570
363	62	2	891497639
328	696	3	885049376
128	494	4	879967016
198	175	3	884207239
1	219	1	878542327
261	988	3	890455190
222	9	5	877563227
117	98	4	881012430
13	501	5	882398724
279	1032	3	880666757
373	729	4	877099263
200	560	4	884130655
387	564	1	886481800
58	64	5	884305295
354	702	3	891307114
229	748	3	891632402
294	105	3	889242660
267	475	5	878970368
320	159	4	884751190
354	61	5	891218091
18	393	3	880130930
210	257	5	887730789
366	185	5	888857750
267	479	4	878971405
164	181	5	889401906
232	234	3	888549595
338	663	5	879438627
7	139	3	891354729
92	46	4	875653867
277	628	4	879543697
136	42	3	882848866
10	160	4	877888944
213	200	5	878956100
42	79	5	881108040
42	428	3	881108040
47	302	5	879439040
224	662	5	888103671
262	491	3	879793188
328	228	3	885046976
271	311	3	885844547
269	171	5	891447169
320	1081	4	884748997
301	88	4	882077142
77	778	2	884753203
250	477	3	878089716
334	7	5	891544788
370	705	3	879434666
381	724	3	892696616
378	1134	4	880044278
21	985	2	874951349
62	176	5	879373768
279	1239	1	884982882
198	654	5	884207733
184	91	3	889909988
327	239	3	887819316
168	1047	2	884288080
116	260	2	887605412
334	227	1	891547083
216	433	3	880233957
328	1263	3	885048730
354	382	5	891217897
274	277	4	878945818
234	499	4	892334141
368	567	3	889783617
64	663	3	889737505
234	168	3	892079434
280	538	5	891700185
327	281	3	887820341
382	183	3	875946672
354	962	4	891217274
200	1060	3	876042340
297	267	3	875409139
201	176	4	884112281
175	9	4	877108146
210	211	5	887730297
229	258	2	891632040
328	515	5	885045678
271	419	3	885848996
230	432	4	880485110
326	944	2	879877326
222	944	3	878715192
367	100	5	876689878
159	872	1	880485262
213	193	4	878955442
38	82	5	892429903
209	50	5	883417589
316	9	4	880853774
194	12	5	879520916
109	172	5	880572528
59	640	5	888206445
16	564	1	877726790
368	320	5	889783364
85	213	4	879454751
406	48	5	879792811
160	463	4	876859777
234	205	3	892079288
323	508	4	878739643
402	111	4	876267041
279	1271	4	875659999
234	502	4	892336077
59	506	5	888205787
380	732	4	885478646
43	95	4	875975687
122	570	3	879270849
85	502	4	879454633
295	570	3	879518590
160	1223	4	876861799
393	1092	3	889731139
385	249	2	879440892
313	64	4	891016193
144	956	4	888105636
250	23	4	878090499
232	461	5	888549563
276	145	3	874792692
326	679	3	879876941
353	271	2	891402567
55	405	1	878176134
374	195	3	880938870
19	692	3	885412840
174	949	5	886513729
85	157	3	879454400
308	466	5	887738387
363	746	4	891495630
65	48	5	879217689
293	16	2	888907499
138	519	5	879024043
393	31	4	887745912
344	845	3	884899791
267	685	3	878970978
303	998	3	879544435
326	205	4	879875507
207	2	3	877822770
334	182	3	891545793
405	465	1	885548836
339	770	4	891034895
346	673	3	874951782
383	425	4	891193181
342	523	4	875319854
184	1195	3	889909934
401	135	1	891032919
232	747	3	888549957
387	461	5	886483753
92	53	3	875656392
16	318	5	877718107
402	480	5	876267206
87	409	3	879877127
62	1074	4	879376299
381	13	4	892696445
85	528	4	879454859
405	186	5	885547176
203	7	3	880434438
321	198	4	879439926
79	740	4	891271870
60	197	4	883326620
380	652	3	885478241
352	234	4	884290549
279	952	3	875296676
280	237	3	891700624
405	11	4	885545263
282	294	4	879949525
328	480	3	885046244
308	1021	4	887736459
13	271	1	881514876
234	193	4	892334713
184	1396	4	889913490
212	179	1	879304010
301	173	4	882076403
308	1073	3	887736798
204	259	2	892389195
378	866	2	880044726
130	99	5	875216786
295	946	2	879517994
345	302	5	884902317
405	430	1	885547177
315	792	5	879821120
265	257	4	875320462
339	347	4	891034953
339	1139	3	891036557
318	63	3	884496932
151	121	5	879525054
141	295	5	884585039
409	48	2	881108455
64	566	3	889738085
6	124	5	883599228
7	131	5	891352383
62	227	1	879375843
399	655	3	882344372
293	255	3	888905146
318	435	5	884496069
158	273	3	880132356
286	1047	1	876522026
16	182	5	877719863
379	284	4	880568407
236	58	2	890118462
65	736	4	879216949
406	318	5	879792811
380	753	4	885479082
389	153	3	880088510
75	291	1	884050502
115	470	2	881171694
49	588	4	888067031
181	1330	1	878962052
59	419	2	888205228
343	199	5	876404464
5	421	1	875721019
269	423	4	891448048
58	490	4	884304896
295	655	5	879517010
367	551	3	876690048
181	1354	1	878962496
322	653	4	887314310
405	1554	4	885546445
305	268	3	886307860
